cidade,estado,bairro,tipo,m2,quartos,banheiros,garagem,valor,endereco,link
Senador Canedo,GO,Jardins Capri,SOBRADO,135²,3,3,2, 1100000Cond: 800,"Av.vitória Régia, 2",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-3-quartos-com-garagem-go-senador-canedo-jardins-capri-269m2-RS1100000/id-21873832/
Senador Canedo,GO,Jardim Primavera,CASA,58²,2,1,2, 200000Iptu: 300,"Rua Jp 08, s/n",https://www.chavesnamao.com.br/imovel/casa-a-venda-2-quartos-com-garagem-go-senador-canedo-jardim-primavera-58m2-RS200000/id-29019567/
Senador Canedo,GO,Estância Vargem Bonita,CASA,306²,4,6,4,2300000.0,"Alameda Das Emas, sn",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-4-quartos-com-garagem-go-senador-canedo-estancia-vargem-bonita-1000m2-RS2300000/id-32031526/
Senador Canedo,GO,Jardins Capri,CASA,171²,4,1,4, 1399000Iptu: 1983,"Rua Ipê, 4",https://www.chavesnamao.com.br/imovel/casa-a-venda-4-quartos-com-garagem-go-senador-canedo-jardins-capri-389m2-RS1399000/id-24720086/
Senador Canedo,GO,Jardins Bolonha,CASA,314²,4,5,4, 2590000Cond: 832,"Avenida José Frauzino, 58",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-4-quartos-com-garagem-go-senador-canedo-jardins-bolonha-419m2-RS2590000/id-24436655/
Senador Canedo,GO,Terras Alpha Residencial 2,LINDO,217²,3,4,4,1500000.0,Endereço indisponível,https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-3-quartos-com-garagem-go-senador-canedo-terras-alpha-residencial-2-217m2-RS1500000/id-30800690/
Senador Canedo,GO,Jardim Flamboyant,LOTE,265²,,,,16769.0,Endereço indisponível,https://www.chavesnamao.com.br/imovel/terreno-a-venda-go-senador-canedo-jardim-flamboyant-265m2-RS16769/id-31219230/
Senador Canedo,GO,Jardim Flamboyant,VINHAS,477²,,,,200000.0,Endereço indisponível,https://www.chavesnamao.com.br/imovel/terreno-a-venda-go-senador-canedo-jardim-flamboyant-477m2-RS200000/id-30800832/
Senador Canedo,GO,Residencial Marília,TERRENO,250²,,,,403234.0,"Avenida Progresso, sn",https://www.chavesnamao.com.br/imovel/terreno-a-venda-go-senador-canedo-residencial-marilia-250m2-RS403234/id-30736980/
Senador Canedo,GO,Terras Alpha Residencial 2,LOTE,344²,,,,210000.0,"Alameda Turquia, S/ N",https://www.chavesnamao.com.br/imovel/terreno-em-condominio-a-venda-go-senador-canedo-terras-alpha-residencial-2-344m2-RS210000/id-30587355/
Senador Canedo,GO,Residencial Marília,LOTE,312²,,,, 345000Iptu: 450,"Estrada Velha, S/N",https://www.chavesnamao.com.br/imovel/terreno-em-condominio-a-venda-go-senador-canedo-residencial-marilia-312m2-RS345000/id-31474879/
Senador Canedo,GO,Jardins Nápoles,CASA,177²,3,4,2, 1350000Cond: 600,Avenida Jardins,https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-3-quartos-com-garagem-go-senador-canedo-jardins-napoles-360m2-RS1350000/id-31445400/
Senador Canedo,GO,Residencial Jardim Canedo,CASA,140²,3,2,3,469000.0,"Rua Claudio Santoro, 3",https://www.chavesnamao.com.br/imovel/casa-a-venda-3-quartos-com-garagem-go-senador-canedo-residencial-jardim-canedo-180m2-RS469000/id-30860925/
Senador Canedo,GO,Jardins Capri,LOTE,424²,,,,440000.0,Rua Gardênia,https://www.chavesnamao.com.br/imovel/terreno-a-venda-go-senador-canedo-jardins-capri-424m2-RS440000/id-26289535/
Senador Canedo,GO,Residencial Jardim Canedo III,ÁGIO,65²,4,2,2,175000.0,"Rua Jc 44, 01",https://www.chavesnamao.com.br/imovel/casa-a-venda-4-quartos-com-garagem-go-senador-canedo-residencial-jardim-canedo-iii-150m2-RS175000/id-31657545/
Senador Canedo,GO,Residencial Condomínio Jardim Veneza,SOBRADO,262²,4,7,4, 1950000Cond: 500,"Avenida Das Quaresmeiras, JV-18",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-4-quartos-com-garagem-go-senador-canedo-residencial-condominio-jardim-veneza-360m2-RS1950000/id-32031862/
Senador Canedo,GO,Parque Alvorada,CASA,180²,3,5,4,1100000.0,"Parque Alvorada, Sen. Canedo - Gopa, 1",https://www.chavesnamao.com.br/imovel/casa-a-venda-3-quartos-com-garagem-go-senador-canedo-parque-alvorada-360m2-RS1100000/id-21848399/
Senador Canedo,GO,Residencial Marília,LOTE,360²,,,,350000.0,"Jardins Bolonha, QD 1 LT 10",https://www.chavesnamao.com.br/imovel/terreno-em-condominio-a-venda-go-senador-canedo-residencial-marilia-360m2-RS350000/id-29205176/
Senador Canedo,GO,Jardins Capri,JARDINS,135²,3,3,4,1000000.0,"Rua Jardins, 100",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-3-quartos-com-garagem-go-senador-canedo-jardins-capri-RS1000000/id-29904048/
Senador Canedo,GO,Jardins Nápoles,CASA,202²,3,2,3, 1590000Cond: 100,"Rua Bálsamo, SN",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-3-quartos-com-garagem-go-senador-canedo-jardins-napoles-368m2-RS1590000/id-30954289/
Senador Canedo,GO,Residencial Jardim Canedo,CASA,120²,3,2,2,370000.0,"Rua Noel Rosa, 1",https://www.chavesnamao.com.br/imovel/casa-a-venda-3-quartos-com-garagem-go-senador-canedo-residencial-jardim-canedo-180m2-RS370000/id-28750941/
Senador Canedo,GO,Jardins Capri,ÁGIO,261²,,,,295567.0,Rua Flor-de-lis,https://www.chavesnamao.com.br/imovel/terreno-em-condominio-a-venda-go-senador-canedo-jardins-capri-261m2-RS295567/id-29502002/
Senador Canedo,GO,Residencial Paraíso,CASA,80²,3,1,4,230000.0,"Rua Rp 09, sn",https://www.chavesnamao.com.br/imovel/casa-a-venda-3-quartos-com-garagem-go-senador-canedo-residencial-paraiso-300m2-RS230000/id-29018774/
Senador Canedo,GO,Residencial Villa Verde,LOTE,1830²,,,,450000.0,"Rua Dos Pequizeiros, 01",https://www.chavesnamao.com.br/imovel/terreno-a-venda-go-senador-canedo-residencial-villa-verde-1830m2-RS450000/id-29106946/
Senador Canedo,GO,Jardins Porto,ÁGIO,300²,,,,395000.0,"Rua Parnaíba, S/N",https://www.chavesnamao.com.br/imovel/terreno-em-condominio-a-venda-go-senador-canedo-jardins-porto-300m2-RS395000/id-29016872/
Senador Canedo,GO,Terras Alpha Residencial 2,CASA,150²,,,, 850000Iptu: 752,Alameda Turquia,https://www.chavesnamao.com.br/imovel/terreno-em-condominio-a-venda-go-senador-canedo-terras-alpha-residencial-2-259m2-RS850000/id-29018413/
Senador Canedo,GO,Jardins Bolonha,SOBRADO,198²,3,4,4,1500000.0,Endereço indisponível,https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-3-quartos-com-garagem-go-senador-canedo-jardins-bolonha-198m2-RS1500000/id-30800691/
Senador Canedo,GO,Residencial Paraíso,CASA,65²,2,1,2,275000.0,"Rua Rp 11, 316",https://www.chavesnamao.com.br/imovel/casa-a-venda-2-quartos-com-garagem-go-senador-canedo-residencial-paraiso-150m2-RS275000/id-28828460/
Senador Canedo,GO,Residencial Boa Vista,0,974²,,,,1072000.0,"Avenida Antônio Flávio Lima, 00",https://www.chavesnamao.com.br/imovel/terreno-a-venda-go-senador-canedo-residencial-boa-vista-974m2-RS1072000/id-32032874/
Senador Canedo,GO,Jardim das Oliveiras,CASA,130²,3,1,4,290000.0,"Rua Jo-47, s/n",https://www.chavesnamao.com.br/imovel/casa-a-venda-3-quartos-com-garagem-go-senador-canedo-jardim-das-oliveiras-318m2-RS290000/id-27177521/
Senador Canedo,GO,Jardins Barcelona,LINDO,232²,4,5,4, 1690000Cond: 500,"Rua Nilo, 00",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-4-quartos-com-garagem-go-senador-canedo-jardins-barcelona-300m2-RS1690000/id-29019473/
Senador Canedo,GO,Condomínio Alto da Boa Vista,LOTE,268²,,,,20115.0,Endereço indisponível,https://www.chavesnamao.com.br/imovel/terreno-a-venda-go-senador-canedo-condominio-alto-da-boa-vista-268m2-RS20115/id-31219207/
Senador Canedo,GO,Condomínio Alto da Boa Vista,SOLARIS,310²,,,,23292.0,Endereço indisponível,https://www.chavesnamao.com.br/imovel/terreno-a-venda-go-senador-canedo-condominio-alto-da-boa-vista-310m2-RS23292/id-31219178/
Senador Canedo,GO,Jardins Barcelona,JARDINS,224²,4,4,5,1750000.0,Endereço indisponível,https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-4-quartos-com-garagem-go-senador-canedo-jardins-barcelona-224m2-RS1750000/id-30800662/
Senador Canedo,GO,Jardins Bolonha,LOTE,300²,,,,275000.0,Endereço indisponível,https://www.chavesnamao.com.br/imovel/terreno-a-venda-go-senador-canedo-jardins-bolonha-300m2-RS275000/id-31219097/
Senador Canedo,GO,Jardins Parma,LOTES,275²,,,,275000.0,Rua Monalisa,https://www.chavesnamao.com.br/imovel/terreno-em-condominio-a-venda-go-senador-canedo-jardins-parma-275m2-RS275000/id-29019074/
Senador Canedo,GO,Residencial Villa Verde,LOTE,1830²,,,,450000.0,Rua Dos Pequizeiros,https://www.chavesnamao.com.br/imovel/terreno-a-venda-go-senador-canedo-residencial-villa-verde-1830m2-RS450000/id-32032177/
Senador Canedo,GO,Jardins Capri,JARDINS,246²,3,14,4,1150000.0,Endereço indisponível,https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-3-quartos-com-garagem-go-senador-canedo-jardins-capri-256m2-RS1150000/id-32032571/
Senador Canedo,GO,Terras Alpha Residencial 2,CASA,185²,4,4,2, 1500000Cond: 700,Alameda Turquia,https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-4-quartos-com-garagem-go-senador-canedo-terras-alpha-residencial-2-371m2-RS1500000/id-25814141/
Senador Canedo,GO,Jardins Capri,SOBRADO,224²,3,4,4,1890000.0,Endereço indisponível,https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-3-quartos-com-garagem-go-senador-canedo-jardins-capri-224m2-RS1890000/id-30800651/
Senador Canedo,GO,Residencial Jardim Canedo III,CASA,105²,3,3,3,350000.0,"Rua Jc 39, 1",https://www.chavesnamao.com.br/imovel/casa-a-venda-3-quartos-com-garagem-go-senador-canedo-residencial-jardim-canedo-iii-150m2-RS350000/id-27388249/
Senador Canedo,GO,Condomínio Alto da Boa Vista,TERRENO,510²,,,, 575694Iptu: 500,"Ab 1, 9",https://www.chavesnamao.com.br/imovel/terreno-em-condominio-a-venda-go-senador-canedo-condominio-alto-da-boa-vista-510m2-RS575694/id-28531246/
Senador Canedo,GO,Jardins Bolonha,ÁGIO,300²,,,,246000.0,"Rua Dos Mógnos, 00",https://www.chavesnamao.com.br/imovel/terreno-a-venda-go-senador-canedo-jardins-bolonha-300m2-RS246000/id-28937607/
Senador Canedo,GO,Jardim Veneza,CASA,182²,4,4,3,1450000.0,Endereço indisponível,https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-4-quartos-com-garagem-go-senador-canedo-jardim-veneza-182m2-RS1450000/id-30800696/
Senador Canedo,GO,Jardins Bolonha,SOBRADO,232²,4,4,4, 1800000Cond: 642,"Rua Das Carnaúbas, 00",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-4-quartos-com-garagem-go-senador-canedo-jardins-bolonha-300m2-RS1800000/id-32031506/
Senador Canedo,GO,Jardins Capri,SOBRADO,261²,4,4,4,1600000.0,Endereço indisponível,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-4-quartos-com-garagem-go-senador-canedo-jardins-capri-261m2-RS1600000/id-31089320/
Senador Canedo,GO,Estância Vargem Bonita,"1.418.737,95",381²,4,4,2,1418738.0,"Go-020 - Área Administrativa, S/N",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-4-quartos-com-garagem-go-senador-canedo-estancia-vargem-bonita-381m2-RS1418738/id-32032411/
Senador Canedo,GO,Jardins Porto,JARDINS,320²,,,,281996.0,Endereço indisponível,https://www.chavesnamao.com.br/imovel/terreno-a-venda-go-senador-canedo-jardins-porto-320m2-RS281996/id-30800788/
Senador Canedo,GO,Jardins Bolonha,SOBRADO,233²,4,5,4,1800000.0,"Rua Dos Angicos, 00",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-4-quartos-com-garagem-go-senador-canedo-jardins-bolonha-300m2-RS1800000/id-32032791/
Senador Canedo,GO,Setor Monte Azul,CASA,125²,3,2,3,349999.0,"Rua Monteiro Lobato, 1",https://www.chavesnamao.com.br/imovel/casa-a-venda-3-quartos-com-garagem-go-senador-canedo-setor-monte-azul-198m2-RS349999/id-28750936/
Senador Canedo,GO,Recanto dos Sonhos,JARDINS,218²,4,5,4, 1900000Cond: 650,Rua Itaperuna,https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-4-quartos-com-garagem-go-senador-canedo-recanto-dos-sonhos-429m2-RS1900000/id-31630654/
Senador Canedo,GO,Residencial Marília,LOTE,271²,,,,397034.0,"Av. Coliseu, 30",https://www.chavesnamao.com.br/imovel/terreno-em-condominio-a-venda-go-senador-canedo-residencial-marilia-271m2-RS397034/id-26292711/
Senador Canedo,GO,Jardins Nápoles,LOTE,391²,,,,440000.0,"Rua Hortência, SN",https://www.chavesnamao.com.br/imovel/terreno-em-condominio-a-venda-go-senador-canedo-jardins-napoles-391m2-RS440000/id-30090823/
Senador Canedo,GO,Terras Alpha Residencial 2,CASA,166²,4,4,4, 1290000Cond: 450,"Alameda Macedônia, sn",https://www.chavesnamao.com.br/imovel/casa-a-venda-4-quartos-com-garagem-go-senador-canedo-terras-alpha-residencial-2-360m2-RS1290000/id-22685861/
Senador Canedo,GO,Residencial Marília,LOTE,252²,,,,18937.0,Endereço indisponível,https://www.chavesnamao.com.br/imovel/terreno-a-venda-go-senador-canedo-residencial-marilia-252m2-RS18937/id-31219221/
Senador Canedo,GO,Jardim Flamboyant,LOTE,270²,,,,17085.0,Endereço indisponível,https://www.chavesnamao.com.br/imovel/terreno-a-venda-go-senador-canedo-jardim-flamboyant-270m2-RS17085/id-31219228/
Senador Canedo,GO,Jardins Barcelona,SOBRADO,213²,3,4,4,1700000.0,Endereço indisponível,https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-3-quartos-com-garagem-go-senador-canedo-jardins-barcelona-213m2-RS1700000/id-30800666/
Senador Canedo,GO,Residencial Marília,LOTE,250²,,,,250000.0,"Avenida Parma, 00",https://www.chavesnamao.com.br/imovel/terreno-em-condominio-a-venda-go-senador-canedo-residencial-marilia-250m2-RS250000/id-29018788/
Senador Canedo,GO,Jardins Bolonha,CASA,160²,3,4,4, 1200000Cond: 530,"Avenida José Frauzino, 22",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-3-quartos-com-garagem-go-senador-canedo-jardins-bolonha-300m2-RS1200000/id-19400947/
Senador Canedo,GO,Jardins Parma,LOTES,300²,,,,320000.0,"Rua Giardino, 00",https://www.chavesnamao.com.br/imovel/terreno-em-condominio-a-venda-go-senador-canedo-jardins-parma-300m2-RS320000/id-29019461/
Senador Canedo,GO,Jardins Porto,JARDINS,300²,,,,310500.0,Endereço indisponível,https://www.chavesnamao.com.br/imovel/terreno-a-venda-go-senador-canedo-jardins-porto-300m2-RS310500/id-30800779/
Senador Canedo,GO,Residencial Condomínio Jardim Veneza,CASA,194²,3,4,2, 1490000Cond: 302,"Rua Jv 11, 00",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-3-quartos-com-garagem-go-senador-canedo-residencial-condominio-jardim-veneza-360m2-RS1490000/id-32032841/
Senador Canedo,GO,Jardins Bolonha,CASA,158²,3,3,4,1249000.0,Endereço indisponível,https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-3-quartos-com-garagem-go-senador-canedo-jardins-bolonha-158m2-RS1249000/id-30800714/
Senador Canedo,GO,Jardins Barcelona,JARDINS,346²,3,4,2, 2850000Cond: 866,"Rua Nilo, 00",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-3-quartos-com-garagem-go-senador-canedo-jardins-barcelona-455m2-RS2850000/id-32030730/
Senador Canedo,GO,Jardins Capri,CONDOMÍNIO,265²,3,1,2, 1790000Cond: 520,"Rua Jasmin, 01",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-3-quartos-com-garagem-go-senador-canedo-jardins-capri-326m2-RS1790000/id-29499298/
Senador Canedo,GO,Jardins Parma,JARDINS,220²,4,5,4, 1300000Cond: 500,"Rua Sardenha, 00",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-4-quartos-com-garagem-go-senador-canedo-jardins-parma-280m2-RS1300000/id-32032963/
Senador Canedo,GO,Jardins Capri,CASA,147²,3,4,4, 1250000Cond: 548,"Rua Jardins, 00",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-3-quartos-com-garagem-go-senador-canedo-jardins-capri-262m2-RS1250000/id-32032035/
Senador Canedo,GO,Jardins Capri,LOTE,276²,,,,247500.0,Avenida Progresso,https://www.chavesnamao.com.br/imovel/terreno-a-venda-go-senador-canedo-jardins-capri-276m2-RS247500/id-10799939/
Senador Canedo,GO,Residencial Morada do Bosque,SOBRADO,189²,3,4,2,1680000.0,Rua Mb 7,https://www.chavesnamao.com.br/imovel/casa-a-venda-3-quartos-com-garagem-go-senador-canedo-residencial-morada-do-bosque-189m2-RS1680000/id-26677740/
Senador Canedo,GO,Terras Alpha Residencial 1,CASA,180²,4,5,4,299000.0,Endereço indisponível,https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-4-quartos-com-garagem-go-senador-canedo-terras-alpha-residencial-1-180m2-RS299000/id-31089397/
Senador Canedo,GO,Jardins Parma,JARDINS,265²,,,,269000.0,Endereço indisponível,https://www.chavesnamao.com.br/imovel/terreno-a-venda-go-senador-canedo-jardins-parma-265m2-RS269000/id-30800797/
Senador Canedo,GO,Jardins Bolonha,SOBRADO,240²,3,4,4, 1499000Cond: 600,"Avenida Dos Ipês, 75",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-3-quartos-com-garagem-go-senador-canedo-jardins-bolonha-300m2-RS1499000/id-31102928/
Senador Canedo,GO,Residencial Ravena,CASA,322²,3,3,4, 719000Iptu: 800,"Avenida Presidente Vargas, 2",https://www.chavesnamao.com.br/imovel/casa-a-venda-3-quartos-com-garagem-go-senador-canedo-residencial-ravena-322m2-RS719000/id-29655436/
Senador Canedo,GO,Terras Alpha Residencial 1,CASA,175²,3,3,2, 1200000Cond: 100,"Alameda Alemanha, 1",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-3-quartos-com-garagem-go-senador-canedo-terras-alpha-residencial-1-360m2-RS1200000/id-31445521/
Senador Canedo,GO,Jardins Porto,LOTE,305²,,,, 320000Iptu: 136,Avenida Atlântica,https://www.chavesnamao.com.br/imovel/terreno-em-condominio-a-venda-go-senador-canedo-jardins-porto-305m2-RS320000/id-24725234/
Senador Canedo,GO,Jardim Flamboyant,LOTE,260²,,,,16462.0,Endereço indisponível,https://www.chavesnamao.com.br/imovel/terreno-a-venda-go-senador-canedo-jardim-flamboyant-260m2-RS16462/id-31219247/
Senador Canedo,GO,Jardins Parma,JARDINS,250²,,,,208950.0,Endereço indisponível,https://www.chavesnamao.com.br/imovel/terreno-a-venda-go-senador-canedo-jardins-parma-250m2-RS208950/id-30800831/
Senador Canedo,GO,Jardins Capri,SOBRADO,250²,4,5,2, 1595000Cond: 475,Endereço indisponível,https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-4-quartos-com-garagem-go-senador-canedo-jardins-capri-250m2-RS1595000/id-25889141/
Senador Canedo,GO,Jardins Porto,CASA,189²,3,3,4,1530000.0,Endereço indisponível,https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-3-quartos-com-garagem-go-senador-canedo-jardins-porto-189m2-RS1530000/id-31089338/
Senador Canedo,GO,Jardins Capri,SOBRADO,210²,4,4,4,1600000.0,Av.vitória Régia,https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-4-quartos-com-garagem-go-senador-canedo-jardins-capri-260m2-RS1600000/id-28820211/
Senador Canedo,GO,Pólo Empresarial Nova Canaã,GALPÃO,3661²,1,3,,13000000.0,"Avenida Manoel Novato Silva, 2",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-1-quarto-go-senador-canedo-polo-empresarial-nova-canaa-5000m2-RS13000000/id-31723426/
Senador Canedo,GO,Jardins Parma,ÁGIO,273²,,,,280775.0,Avenida Parma,https://www.chavesnamao.com.br/imovel/terreno-em-condominio-a-venda-go-senador-canedo-jardins-parma-273m2-RS280775/id-30587313/
Senador Canedo,GO,Estância Vargem Bonita,TERRENO,410²,,,,746770.0,"Perimetral Norte, 4969",https://www.chavesnamao.com.br/imovel/terreno-a-venda-go-senador-canedo-estancia-vargem-bonita-RS746770/id-24376877/
Senador Canedo,GO,Jardins Turim,ÁGIO,255²,1,1,, 300000Cond: 340,"Jardins Turim, 02",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-1-quarto-go-senador-canedo-jardins-turim-255m2-RS300000/id-29018082/
Senador Canedo,GO,Terras Alpha Residencial 1,CASA,166²,3,4,4, 1290000Cond: 600,"Alameda Noruega, 22",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-3-quartos-com-garagem-go-senador-canedo-terras-alpha-residencial-1-360m2-RS1290000/id-21540121/
Senador Canedo,GO,Condomínio Alto da Boa Vista,TERRENO,467²,,,, 560000Iptu: 950,"Go 020 Km 16, 16",https://www.chavesnamao.com.br/imovel/terreno-a-venda-go-senador-canedo-condominio-alto-da-boa-vista-467m2-RS560000/id-21807871/
Senador Canedo,GO,Jardins Parma,SOBRADO,205²,3,3,4,1550000.0,"Avenida Progresso, 3",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-3-quartos-com-garagem-go-senador-canedo-jardins-parma-265m2-RS1550000/id-26472691/
Senador Canedo,GO,Residencial Marília,CASA,213²,3,4,,1600000.0,"Rua Amarílis, 5",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-3-quartos-go-senador-canedo-residencial-marilia-423m2-RS1600000/id-30587297/
