estado,cidade,bairro,tipo,quartos,m2,valor
GO,GOIANIA,SETOR FAIÇALVILLE,APARTAMENTO,2,64,0
GO,GOIANIA,RESIDENCIAL RECANTO DO BOSQUE,CASA,4,150,0
GO,GOIANIA,SANTA GENOVEVA,CASA,4,375,0
GO,GOIANIA,VILA ROSA,APARTAMENTO,2,55,0
GO,GOIANIA,RESIDENCIAL ALDEIA DO VALE,SOBRADO,5,1465,3200000
GO,GOIANIA,RESIDENCIAL MONTE CARLO,APARTAMENTO,3,139,0
GO,GOIANIA,ALTO DA GLÓRIA,APARTAMENTO,3,75,0
GO,GOIANIA,VILA ROSA,APARTAMENTO,2,60,0
GO,GOIANIA,SETOR SERRINHA,APARTAMENTO,3,117,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,83,0
GO,GOIANIA,SETOR RIO FORMOSO,ALUGUEL,3,150,2700
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,167,0
GO,GOIANIA,PARK LOZANDES,APARTAMENTO,1,50,3500
GO,GOIANIA,RESIDENCIAL ELDORADO,CONDOMÍNIO,3,79,0
GO,GOIANIA,SETOR LESTE UNIVERSITÁRIO,APARTAMENTO,4,111,0
GO,GOIANIA,JARDIM CLARISSA,SOBRADO,3,229,470000
GO,GOIANIA,SETOR LESTE UNIVERSITÁRIO,ALUGUE,3,95,0
GO,GOIANIA,SETOR MARISTA,EXCELENTE,4,259,2965000
GO,GOIANIA,SETOR LESTE VILA NOVA,CASA,4,360,8250
GO,GOIANIA,JARDINS MADRI,JARDINS,5,304,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,4,218,0
GO,GOIANIA,PARQUE AMAZÔNIA,APARTAMENTO,3,96,0
GO,GOIANIA,SETOR COIMBRA,CASA,3,360,690000
GO,GOIANIA,VILA ALPES,VILA,3,98,0
GO,GOIANIA,SETOR PEDRO LUDOVICO,LIVERPOOL,1,62,0
GO,GOIANIA,PARQUE AMAZÔNIA,APARTAMENTO,1,0,0
GO,GOIANIA,JARDIM GOIÁS,MÁXIMO,2,75,0
GO,GOIANIA,SETOR OESTE,ALUGUEL,3,207,0
GO,GOIANIA,PARQUE AMAZÔNIA,CASA,3,220,1600000
GO,GOIANIA,ALTO DA GLÓRIA,APARTAMENTO,3,0,0
GO,GOIANIA,SETOR NOVA SUIÇA,ÁGIO,3,109,255000
GO,GOIANIA,SETOR AEROPORTO,APARTAMENTO,3,140,0
GO,GOIANIA,SETOR MARISTA,ÁGIO,1,50,565000
GO,GOIANIA,SETOR BUENO,RUA,2,51,0
GO,GOIANIA,RESIDENCIAL CLÉA BORGES,RESIDENCIAL,2,69,0
GO,GOIANIA,SETOR NEGRÃO DE LIMA,APARTAMENTO,2,45,0
GO,GOIANIA,SETOR SUL,RUA,4,587,7000
GO,GOIANIA,SETOR MARISTA,ARES,4,348,4485380
GO,GOIANIA,SETOR OESTE,APARTAMENTO,2,64,0
GO,GOIANIA,JARDIM IPÊ,ÁGIO,2,57,416000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,1,50,0
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,112,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,1,0,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,125,1204000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,2,79,0
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,3,150,0
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,4,159,0
GO,GOIANIA,VILA SÃO LUIZ,RESIDENCIAL,3,70,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,0,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,141,1100000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,76,0
GO,GOIANIA,CONDOMÍNIO DO LAGO,SOBRADO,3,270,0
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,125,0
GO,GOIANIA,SETOR COIMBRA,APARTAMENTO,1,35,950
GO,GOIANIA,SETOR MARISTA,CHATEAU,3,225,0
GO,GOIANIA,SETOR MARISTA,R.,1,41,0
GO,GOIANIA,RESIDENCIAL JARDINS DO CERRADO 6,APARTAMENTO,2,51,145000
GO,GOIANIA,SETOR DOS FUNCIONÁRIOS,APARTAMENTO,3,83,0
GO,GOIANIA,JARDIM AMÉRICA,IMÓVEL,0,191,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,75,0
GO,GOIANIA,SETOR PEDRO LUDOVICO,APARTAMENTO,3,75,0
GO,GOIANIA,PORTAL DO SOL GREEN,PORTAL,4,290,15000
GO,GOIANIA,JARDIM ATLÂNTICO,SOBRADO,3,210,0
GO,GOIANIA,SETOR SUL,APARTAMENTO,2,80,0
GO,GOIANIA,SETOR COIMBRA,APARTAMENTO,3,89,630000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,2,64,0
GO,GOIANIA,SETOR BUENO,R.,1,41,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,116,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,65,0
GO,GOIANIA,SETOR BUENO,LODGE,4,420,6703327
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,1,48,0
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,4,235,3100000
GO,GOIANIA,SETOR BUENO,AVENIDA,3,110,3000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,128,0
GO,GOIANIA,SETOR LESTE UNIVERSITÁRIO,APARTAMENTO,1,0,0
GO,GOIANIA,SETOR BUENO,ÁGIO,1,46,0
GO,GOIANIA,SETOR COIMBRA,CASA,5,270,0
GO,GOIANIA,RESIDENCIAL ALDEIA DO VALE,LOTE,0,3987,2400000
GO,GOIANIA,SETOR FAIÇALVILLE,CASA,3,280,0
GO,GOIANIA,BAIRRO SANTA RITA,CASA,3,157,0
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,5,368,0
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,3,105,0
GO,GOIANIA,SETOR COIMBRA,APARTAMENTO,3,90,0
GO,GOIANIA,PARQUE AMAZÔNIA,CASA,2,78,0
GO,GOIANIA,JARDINS VERONA,JARDINS,4,440,0
GO,GOIANIA,PARQUE AMAZÔNIA,APARTAMENTO,2,124,0
GO,GOIANIA,JARDIM ITAIPU,CASA,3,112,550000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,90,0
GO,GOIANIA,PARQUE AMAZÔNIA,APARTAMENTO,2,58,0
GO,GOIANIA,SETOR AEROPORTO,APARTAMENTO,3,108,0
GO,GOIANIA,JARDIM IPÊ,LOTE,0,722,550000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,200,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,4,114,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,111,0
GO,GOIANIA,FAZENDA SÃO JOSÉ,OPORTUNIDADE,2,39,114838
GO,GOIANIA,SETOR OESTE,APARTAMENTO,2,60,0
GO,GOIANIA,PARQUE AMAZÔNIA,APARTAMENTO,2,60,0
GO,GOIANIA,SETOR OESTE,APARTAMENTO,1,34,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,72,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,60,666991
GO,GOIANIA,VILA MOOCA,APARTAMENTO,3,80,0
GO,GOIANIA,PARQUE AMAZÔNIA,NEAR,2,64,530308
GO,GOIANIA,RESIDENCIAL VEREDA DOS BURITIS,CASA,3,116,3000
GO,GOIANIA,JARDIM ATLÂNTICO,BAIRRO:,3,180,669000
GO,GOIANIA,SETOR CRIMÉIA LESTE,SOBRADO,3,140,0
GO,GOIANIA,PORTAL DO SOL GREEN,CASA,4,475,0
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,4,107,0
GO,GOIANIA,JARDIM AMÉRICA,SOFT,2,60,505948
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,90,0
GO,GOIANIA,RESIDENCIAL ALDEIA DO VALE,CASA,3,1250,3600000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,70,0
GO,GOIANIA,SETOR BUENO,ALUGUEL,3,128,8500
GO,GOIANIA,PARQUE OESTE INDUSTRIAL,OPORTUNIDADE!,2,55,375000
GO,GOIANIA,ALTO DA GLÓRIA,APARTAMENTO,1,34,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,105,900000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,105,0
GO,GOIANIA,JARDIM AMÉRICA,APARTAMENTO,3,75,600000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,3,115,0
GO,GOIANIA,VILA ROSA,APARTAMENTO,3,74,540855
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,1,49,0
GO,GOIANIA,SETOR CARAVELAS,CASA,3,250,0
GO,GOIANIA,JARDIM EUROPA,SOBRADO,3,128,0
GO,GOIANIA,SETOR NEGRÃO DE LIMA,APARTAMENTO,3,90,0
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,1,32,0
GO,GOIANIA,CONJUNTO VERA CRUZ,OPORTUNIDADE,2,1000,133248
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,60,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,99,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,122,1236000
GO,GOIANIA,JARDIM ATLÂNTICO,APARTAMENTO,2,85,0
GO,GOIANIA,SETOR BUENO,VENDA,2,58,548245
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,122,0
GO,GOIANIA,SETOR FAIÇALVILLE,UNIQ,3,149,1390000
GO,GOIANIA,SETOR LESTE UNIVERSITÁRIO,APARTAMENTO,1,0,0
GO,GOIANIA,PARQUE OESTE INDUSTRIAL,APARTAMENTO,2,63,0
GO,GOIANIA,JARDIM AMÉRICA,RUA,3,83,0
GO,GOIANIA,CONDOMÍNIO RESIDENCIAL PARQUE OESTE,APARTAMENTO,3,68,366810
GO,GOIANIA,SETOR LESTE UNIVERSITÁRIO,APARTAMENTO,1,0,0
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,4,345,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,64,0
GO,GOIANIA,PARQUE AMAZÔNIA,APARTAMENTO,2,62,0
GO,GOIANIA,PARQUE ACALANTO,APARTAMENTO,3,78,0
GO,GOIANIA,SETOR OESTE,APARTAMENTO,4,130,0
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,242,3100000
GO,GOIANIA,SETOR AEROPORTO,APARTAMENTO,3,97,0
GO,GOIANIA,SÃO FRANCISCO,APARTAMENTO,2,55,0
GO,GOIANIA,BAIRRO FELIZ,APARTAMENTO,2,75,0
GO,GOIANIA,SETOR MARISTA,GYRO,3,96,1294347
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,116,0
GO,GOIANIA,RESIDENCIAL FLÓRIDA,LOTE,0,300,385000
GO,GOIANIA,ALTO DA GLÓRIA,APARTAMENTO,1,38,0
GO,GOIANIA,PARQUE AMAZÔNIA,APARTAMENTO,2,57,0
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,1,37,0
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,137,0
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,3,140,0
GO,GOIANIA,SETOR BELA VISTA,APARTAMENTO,3,98,0
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,240,0
GO,GOIANIA,JARDIM AMÉRICA,APARTAMENTO,3,130,0
GO,GOIANIA,VILA SÃO JOÃO,APARTAMENTO,3,106,1006000
GO,GOIANIA,PORTAL DO SOL GREEN,BELO,4,358,15000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,86,790000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,70,0
GO,GOIANIA,ALPHAVILLE GOIÁS,SOBRADO,6,453,0
GO,GOIANIA,PARQUE AMAZÔNIA,PARQUE,3,76,0
GO,GOIANIA,JARDIM ANA LÚCIA,CASA,3,324,716000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,63,0
GO,GOIANIA,PARQUE DAS FLORES,CASA,3,126,460000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,3,118,0
GO,GOIANIA,RESIDENCIAL ITAIPU,CASA,3,100,350000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,1,35,0
GO,GOIANIA,SETOR SUL,CASA,3,297,1200000
GO,GOIANIA,JARDIM ATLÂNTICO,APARTAMENTO,2,60,0
GO,GOIANIA,SETOR BUENO,ALUGO,3,100,0
GO,GOIANIA,JARDIM ATLÂNTICO,4,4,217,1790000
GO,GOIANIA,VILA BELA,APARTAMENTO,2,52,0
GO,GOIANIA,SETOR NOVA SUIÇA,APARTAMENTO,3,110,600000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,1,42,0
GO,GOIANIA,SETOR FAIÇALVILLE,VIDA,1,36,300404
GO,GOIANIA,SETOR BUENO,APARTAMENTO,4,218,11000
GO,GOIANIA,SETOR MARECHAL RONDON,SOBRADO,3,254,0
GO,GOIANIA,JARDIM MARILIZA,*,3,105,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,155,0
GO,GOIANIA,SETOR FAIÇALVILLE,CASA,5,590,0
GO,GOIANIA,SETOR FAIÇALVILLE,TERRENO,0,360,375000
GO,GOIANIA,SETOR CENTRO OESTE,APARTAMENTO,3,0,0
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,3,108,0
GO,GOIANIA,SETOR SUL,SOBRADO,6,550,0
GO,GOIANIA,JARDIM GOIÁS,EXCELENTE,4,228,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,83,0
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,2,0,0
GO,GOIANIA,SETOR BUENO,EDIFÍCIO,3,143,0
GO,GOIANIA,SETOR OESTE,APARTAMENTO,4,281,0
GO,GOIANIA,SETOR CENTRAL,APARTAMENTO,3,96,739189
GO,GOIANIA,JARDIM AMÉRICA,JARDIM,3,90,0
GO,GOIANIA,JARDIM AMÉRICA,APARTAMENTO,3,107,684155
GO,GOIANIA,PARQUE AMAZÔNIA,APARTAMENTO,3,76,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,139,0
GO,GOIANIA,BAIRRO FELIZ,CASA,3,80,1660
GO,GOIANIA,SETOR BELA VISTA,APARTAMENTO,4,139,650000
GO,GOIANIA,SETOR LESTE VILA NOVA,CASA,2,468,0
GO,GOIANIA,ANHANGÜERA,CASA,3,200,1480000
GO,GOIANIA,PARQUE AMAZÔNIA,APARTAMENTO,2,56,0
GO,GOIANIA,ALTO DA GLÓRIA,APARTAMENTO,2,87,0
GO,GOIANIA,SETOR CAMPINAS,APARTAMENTO,2,0,0
GO,GOIANIA,CHÁCARAS CALIFÓRNIA,SOBRADO,5,360,6500
GO,GOIANIA,JARDIM PETRÓPOLIS,CASA,2,61,250000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,106,8000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,110,1200000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,2,63,0
GO,GOIANIA,SETOR LESTE UNIVERSITÁRIO,APARTAMENTO,2,58,0
GO,GOIANIA,VILA LUCY,APARTAMENTO,2,74,0
GO,GOIANIA,SETOR PEDRO LUDOVICO,APARTAMENTO,3,116,0
GO,GOIANIA,SETOR GENTIL MEIRELES,APARTAMENTO,2,45,1220
GO,GOIANIA,RESIDENCIAL BUENA VISTA IV,OPORTUNIDADE,2,125,200000
GO,GOIANIA,SETOR CENTRAL,ALUGO,3,130,0
GO,GOIANIA,CONDOMÍNIO DO LAGO,CASA,3,237,0
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,1,0,0
GO,GOIANIA,JARDIM GOIÁS,CASA,4,399,8000
GO,GOIANIA,SETOR MARISTA,ARTESANO,3,152,1752632
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,89,0
GO,GOIANIA,SETOR BUENO,CORA,3,126,0
GO,GOIANIA,JARDIM NOVA ESPERANÇA,AVENIDA,2,60,0
GO,GOIANIA,SETOR BUENO,COBERTURA,4,265,0
GO,GOIANIA,JARDIM AMÉRICA,APARTAMENTO,3,154,0
GO,GOIANIA,SETOR FAIÇALVILLE,APARTAMENTO,2,42,0
GO,GOIANIA,RESIDENCIAL SOLAR VILLE,RESIDENCIAL,3,61,0
GO,GOIANIA,RODOVIÁRIO,MAUÁ,3,70,436721
GO,GOIANIA,SETOR OESTE,APARTAMENTO,1,53,0
GO,GOIANIA,VILA ROSA,APARTAMENTO,3,73,880000
GO,GOIANIA,SETOR MARISTA,RUA,4,920,18000
GO,GOIANIA,JARDIM AMÉRICA,APARTAMENTO,2,60,540000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,105,0
GO,GOIANIA,VILA MARIA JOSÉ,APARTAMENTO,3,129,0
GO,GOIANIA,VILA ALPES,APARTAMENTO,3,90,0
GO,GOIANIA,JARDIM GOIÁS,IMÓVEL,3,176,0
GO,GOIANIA,JARDIM ATLÂNTICO,SOBRADO,3,120,670000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,134,0
GO,GOIANIA,JARDIM PRESIDENTE,CASA,3,151,0
GO,GOIANIA,SETOR LESTE UNIVERSITÁRIO,"R.255,",3,72,0
GO,GOIANIA,SETOR BUENO,EASY,1,42,549000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,178,0
GO,GOIANIA,JARDIM AMÉRICA,APARTAMENTO,3,121,0
GO,GOIANIA,RESIDENCIAL ELDORADO,APARTAMENTO,3,93,0
GO,GOIANIA,JARDIM AMÉRICA,APARTAMENTO,2,62,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,72,0
GO,GOIANIA,LOTEAMENTO PORTAL DO SOL I,BELÍSSIMA,4,320,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,212,0
GO,GOIANIA,SETOR SUL,CASA,3,412,0
GO,GOIANIA,SETOR SUL,APARTAMENTO,2,94,0
GO,GOIANIA,SETOR FAIÇALVILLE,APARTAMENTO,2,50,0
GO,GOIANIA,SETOR NEGRÃO DE LIMA,APARTAMENTO,3,76,290000
GO,GOIANIA,RESIDENCIAL ELI FORTE,CASA,3,150,2520
GO,GOIANIA,SETOR BUENO,EPIC,3,394,6000000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,130,0
GO,GOIANIA,JARDIM EUROPA,SOBRADO,3,145,0
GO,GOIANIA,ALTO DA GLÓRIA,APARTAMENTO,1,46,0
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,207,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,86,0
GO,GOIANIA,SETOR SANTOS DUMONT,CASA,4,201,0
GO,GOIANIA,JARDIM AMÉRICA,RUA,2,79,0
GO,GOIANIA,JARDIM ATLÂNTICO,SOBRADO,3,148,760000
GO,GOIANIA,RESIDENCIAL ELI FORTE,APARTAMENTO,2,42,1000
GO,GOIANIA,SETOR SERRINHA,APARTAMENTO,3,63,0
GO,GOIANIA,PARQUE AMAZÔNIA,APARTAMENTO,2,72,725000
GO,GOIANIA,SETOR SERRINHA,APARTAMENTO,3,170,0
GO,GOIANIA,ALTO DA GLÓRIA,APARTAMENTO,3,85,0
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,1,39,0
GO,GOIANIA,VILA JARDIM POMPÉIA,CASA,3,230,630000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,165,0
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,4,221,3137000
GO,GOIANIA,SETOR LESTE UNIVERSITÁRIO,APARTAMENTO,1,45,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,4,398,7525535
GO,GOIANIA,JARDIM GOIÁS,SOBRADO,4,510,0
GO,GOIANIA,JARDINS MADRI,JARDINS,3,220,0
GO,GOIANIA,JARDIM GOIÁS,EXCELENTE,4,275,0
GO,GOIANIA,PORTAL DO SOL GREEN,EXCELENTE,0,406,0
GO,GOIANIA,SETOR NOVA SUIÇA,APARTAMENTO,3,98,0
GO,GOIANIA,SETOR SERRINHA,APARTAMENTO,3,84,0
GO,GOIANIA,PARQUE AMAZÔNIA,APARTAMENTO,3,88,0
GO,GOIANIA,VILA ROSA,APARTAMENTO,2,60,0
GO,GOIANIA,JARDIM ATLÂNTICO,APARTAMENTO,3,117,0
GO,GOIANIA,PARQUE AMAZÔNIA,RESIDENCIAL,2,56,0
GO,GOIANIA,SETOR SOLAR SANTA RITA,CASA,3,98,0
GO,GOIANIA,SETOR JAÓ,CASA,4,600,0
GO,GOIANIA,PORTAL DO SOL GREEN,SOBRADO,4,350,2850000
GO,GOIANIA,PARQUE AMAZÔNIA,APARTAMENTO,3,113,0
GO,GOIANIA,AEROVIÁRIO,APARTAMENTO,4,185,0
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,110,0
GO,GOIANIA,SETOR LESTE UNIVERSITÁRIO,APARTAMENTO,1,37,390000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,60,0
GO,GOIANIA,VILA SÃO JOÃO,SOBRADO,4,200,0
GO,GOIANIA,SETOR SUDOESTE,SOBRADO,4,150,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,78,0
GO,GOIANIA,SETOR BUENO,EDIFÍCIO,2,70,0
GO,GOIANIA,VILA UNIÃO,APARTAMENTO,3,76,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,100,0
GO,GOIANIA,ALTO DA GLÓRIA,APARTAMENTO,1,45,0
GO,GOIANIA,VILA ROSA,CASA,4,360,1350000
GO,GOIANIA,CONDOMÍNIO AMIN CAMARGO,VIA,1,60,800
GO,GOIANIA,PARQUE CIDADE,LOTE,0,638,0
GO,GOIANIA,JARDIM AMÉRICA,APARTAMENTO,3,120,7900
GO,GOIANIA,SETOR BUENO,SOHO,1,47,480000
GO,GOIANIA,SETOR FAIÇALVILLE,ALUGUEL,2,43,0
GO,GOIANIA,SETOR PEDRO LUDOVICO,APARTAMENTO,3,93,771713
GO,GOIANIA,SETOR SERRINHA,APARTAMENTO,3,88,0
GO,GOIANIA,SETOR JAÓ,SOBRADO,4,215,1090000
GO,GOIANIA,PARQUE AMAZÔNIA,CASA,1,0,0
GO,GOIANIA,SETOR PROGRESSO,APARTAMENTO,2,185,0
GO,GOIANIA,SETOR BUENO,EDIFÍCIO,4,179,1785000
GO,GOIANIA,SETOR MARISTA,CASA,4,441,28000
GO,GOIANIA,PARQUE CIDADE,LOTE,0,1364,3548000
GO,GOIANIA,SETOR COIMBRA,APARTAMENTO,3,90,0
GO,GOIANIA,SETOR DOS AFONSOS,CONDOMÍNIO,3,73,550000
GO,GOIANIA,CONDOMÍNIO PORTAL DO SOL 2,SOBRADO,4,350,14000
GO,GOIANIA,SETOR BUENO,CINQUE,2,58,690000
GO,GOIANIA,JARDIM AMÉRICA,APARTAMENTO,4,108,0
GO,GOIANIA,JARDIM ITAIPU,CASA,3,130,0
GO,GOIANIA,VILA ROSA,ALUGUEL,2,54,0
GO,GOIANIA,PARQUE AMAZÔNIA,APARTAMENTO,2,62,0
GO,GOIANIA,ALPHAVILLE GOIÁS,SOBRADO,4,470,0
GO,GOIANIA,SETOR BUENO,ÁGIO,2,74,990000
GO,GOIANIA,SETOR PEDRO LUDOVICO,APARTAMENTO,1,44,0
GO,GOIANIA,SETOR BUENO,SOBRADO,6,478,0
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,139,0
GO,GOIANIA,RESIDENCIAL PARQUE OESTE,APARTAMENTO,2,47,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,108,0
GO,GOIANIA,SETOR SERRINHA,APARTAMENTO,3,132,0
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,4,344,0
GO,GOIANIA,SANTA GENOVEVA,CASA,8,750,0
GO,GOIANIA,VILA SÃO JOÃO,APARTAMENTO,3,175,1261925
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,1,62,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,1,69,805872
GO,GOIANIA,VILA ROSA,CASA,3,280,0
GO,GOIANIA,VILA MONTICELLI,APARTAMENTO,3,69,460000
GO,GOIANIA,PORTAL DO SOL GREEN,SOBRADO,3,267,14900
GO,GOIANIA,SETOR MARISTA,STORYA,1,39,437473
GO,GOIANIA,SETOR GOIÂNIA 2,AP.,2,105,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,105,0
GO,GOIANIA,SETOR OESTE,APARTAMENTO,4,130,0
GO,GOIANIA,JARDIM ATLÂNTICO,CASA,4,280,0
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,3,100,0
GO,GOIANIA,SETOR LESTE UNIVERSITÁRIO,APARTAMENTO,3,80,0
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,153,0
GO,GOIANIA,SETOR COIMBRA,CASA,3,252,0
GO,GOIANIA,RESIDENCIAL ELDORADO,APARTAMENTO,2,51,0
GO,GOIANIA,ALPHAVILLE GOIÁS,SOBRADO,6,538,35000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,4,252,0
GO,GOIANIA,VILA ALPES,APARTAMENTO,3,0,0
GO,GOIANIA,JARDIM AMÉRICA,CASA,6,1282,2800000
GO,GOIANIA,SETOR COIMBRA,APARTAMENTO,1,50,0
GO,GOIANIA,PARQUE AMAZÔNIA,CASA,4,374,0
GO,GOIANIA,SETOR OESTE,APARTAMENTO,1,43,0
GO,GOIANIA,JARDIM AMÉRICA,APARTAMENTO,2,65,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,94,0
GO,GOIANIA,SETOR MARISTA,R.,2,69,0
GO,GOIANIA,SÍTIO DE RECREIO PANORAMA,0,3,260,0
GO,GOIANIA,SETOR OESTE,MORE,1,44,0
GO,GOIANIA,ALPHAVILLE ARAGUAIA,JARDINS,0,409,920000
GO,GOIANIA,SETOR NOVA SUIÇA,AV,3,94,0
GO,GOIANIA,SETOR OESTE,APARTAMENTO,1,43,0
GO,GOIANIA,RESIDENCIAL GOIÂNIA VIVA,CASA,2,74,0
GO,GOIANIA,PORTAL DO SOL GREEN,LOTE,0,2323,3716800
GO,GOIANIA,SETOR PEDRO LUDOVICO,ALUGA-SE,3,80,0
GO,GOIANIA,SETOR SUDOESTE,APARTAMENTO,2,58,376641
GO,GOIANIA,JARDIM ATLÂNTICO,SOBRADO,3,180,0
GO,GOIANIA,GOIÁ,APARTAMENTO,2,42,0
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,1,40,0
GO,GOIANIA,SETOR BUENO,RUA,1,52,0
GO,GOIANIA,SETOR BUENO,HUB,2,72,0
GO,GOIANIA,BAIRRO FELIZ,APARTAMENTO,1,44,0
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,279,4683000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,57,0
GO,GOIANIA,VILA ROSA,LOTE,0,515,849000
GO,GOIANIA,PARK LOZANDES,PARK,2,76,0
GO,GOIANIA,SETOR MARISTA,CENA,3,125,0
GO,GOIANIA,RESIDENCIAL 14 BIS,APARTAMENTO,2,44,0
GO,GOIANIA,SETOR BUENO,AYSÚ,3,166,1740000
GO,GOIANIA,PARQUE ATHENEU,APARTAMENTO,1,42,0
GO,GOIANIA,SETOR MARISTA,BELÍSSIMO,3,139,0
GO,GOIANIA,SETOR BUENO,ALUGUEL,1,40,5500
GO,GOIANIA,SETOR NOVA SUIÇA,APARTAMENTO,2,66,631966
GO,GOIANIA,JARDIM GOIÁS,RUA,2,79,0
GO,GOIANIA,SETOR SERRINHA,APARTAMENTO,3,112,0
